,0,1,2,3,4,5,6
449,19.0,2.2,226.0,140.0,0.0008,11.7,953.0
450,22.0,2.2,78.0,107.0,0.001,8.0,370.0
451,15.0,2.2,129.0,63.0,0.0013,11.7,242.0
452,9.0,0.97,205.0,97.0,0.0023,8.0,550.0
453,21.0,0.97,160.0,144.0,0.0019,8.0,967.0
454,26.0,2.2,190.0,79.0,0.0008,8.0,449.0
455,10.0,2.2,201.0,165.0,0.0015,8.0,1710.0
456,21.0,2.2,61.0,138.0,0.0011,8.0,491.0
457,13.0,2.2,225.0,107.0,0.0019,8.0,956.0
458,9.0,2.2,180.0,137.0,0.0008,11.7,725.0
459,17.0,2.2,72.0,163.0,0.0009,11.7,556.0
460,11.0,2.2,131.0,179.0,0.0015,8.0,1474.0
461,9.0,2.2,26.0,105.0,0.0008,11.7,123.0
462,26.0,2.2,98.0,111.0,0.002,8.0,562.0
463,14.0,0.97,111.0,76.0,0.0021,8.0,288.0
464,9.0,2.2,21.0,141.0,0.0016,8.0,275.0
465,10.0,0.97,175.0,98.0,0.0007,8.0,242.0
466,9.0,0.97,122.0,84.0,0.0008,8.0,164.0
467,11.0,2.2,156.0,166.0,0.0019,11.7,1236.0
468,9.0,0.97,65.0,73.0,0.0001,8.0,65.0
469,19.0,2.2,86.0,107.0,0.0003,11.7,244.0
470,9.0,2.2,39.0,107.0,0.0004,8.0,173.0
471,19.0,0.97,59.0,66.0,0.0019,11.7,123.0
472,17.0,2.2,23.0,84.0,0.0003,8.0,75.0
473,22.0,2.2,152.0,141.0,0.0008,11.7,720.0
474,25.0,0.97,112.0,169.0,0.0008,11.7,619.0
475,25.0,0.97,185.0,116.0,0.0014,8.0,700.0
476,10.0,2.2,163.0,82.0,0.0011,8.0,431.0
477,12.0,2.2,247.0,122.0,0.0019,11.7,1030.0
478,9.0,2.2,180.0,114.0,0.002,8.0,911.0
479,8.0,0.97,205.0,82.0,0.0018,8.0,289.0
480,25.0,0.97,63.0,162.0,0.0012,11.7,428.0
481,14.0,2.2,56.0,72.0,0.0005,8.0,137.0
482,10.0,0.97,68.0,146.0,0.0006,11.7,305.0
483,6.0,0.97,203.0,108.0,0.001,8.0,203.0
484,14.0,2.2,60.0,99.0,0.0006,8.0,236.0
485,26.0,0.97,111.0,96.0,0.0018,11.7,320.0
486,30.0,0.97,47.0,65.0,0.001,8.0,103.0
487,17.0,2.2,95.0,139.0,0.0012,11.7,560.0
488,22.0,2.2,164.0,88.0,0.0014,11.7,439.0
489,20.0,0.97,243.0,156.0,0.0006,8.0,1088.0
490,8.0,2.2,144.0,104.0,0.0006,8.0,317.0
491,8.0,0.97,212.0,167.0,0.0021,11.7,1083.0
492,30.0,2.2,200.0,92.0,0.0021,8.0,714.0
493,20.0,2.2,132.0,124.0,0.0016,8.0,787.0
494,22.0,0.97,106.0,154.0,0.0023,11.7,687.0
495,27.0,0.97,18.0,142.0,0.0019,8.0,204.0
496,10.0,0.97,162.0,61.0,0.0014,8.0,193.0
497,29.0,2.2,45.0,166.0,0.0009,8.0,524.0
498,28.0,2.2,218.0,78.0,0.0005,11.7,395.0
499,18.0,0.97,10.0,62.0,0.0002,8.0,20.0
500,10.0,2.2,56.0,84.0,0.0001,11.7,59.0
501,25.0,0.97,103.0,76.0,0.0012,8.0,241.0
502,7.0,0.97,45.0,69.0,0.0003,11.7,45.0
503,14.0,0.97,61.0,170.0,0.0001,11.7,181.0
504,10.0,2.2,47.0,115.0,0.001,8.0,289.0
505,14.0,2.2,118.0,180.0,0.0013,8.0,1325.0
506,28.0,2.2,62.0,149.0,0.0015,11.7,498.0
507,20.0,0.97,95.0,158.0,0.0018,11.7,618.0
508,23.0,2.2,122.0,142.0,0.0019,11.7,791.0
509,28.0,0.97,34.0,119.0,0.0023,8.0,245.0
510,6.0,2.2,13.0,151.0,0.0016,8.0,227.0
511,20.0,2.2,155.0,167.0,0.0019,11.7,1244.0
512,23.0,0.97,143.0,103.0,0.0011,8.0,457.0
513,29.0,2.2,105.0,148.0,0.0023,11.7,809.0
514,16.0,0.97,93.0,123.0,0.0021,11.7,420.0
515,7.0,0.97,174.0,78.0,0.0018,8.0,194.0
516,30.0,0.97,24.0,84.0,0.0019,11.7,83.0
517,19.0,2.2,213.0,91.0,0.0001,11.7,254.0
518,21.0,2.2,83.0,152.0,0.0006,11.7,485.0
519,11.0,2.2,250.0,150.0,0.0009,8.0,1378.0
520,15.0,2.2,238.0,87.0,0.0012,11.7,562.0
521,28.0,0.97,75.0,171.0,0.0012,8.0,668.0
522,28.0,0.97,173.0,68.0,0.0002,11.7,227.0
523,18.0,2.2,164.0,110.0,0.0023,11.7,681.0
524,7.0,0.97,213.0,129.0,0.0022,11.7,585.0
525,7.0,2.2,11.0,135.0,0.0011,11.7,114.0
526,27.0,0.97,81.0,148.0,0.0019,8.0,626.0
527,10.0,0.97,196.0,143.0,0.0007,11.7,474.0
528,30.0,0.97,179.0,161.0,0.0011,11.7,877.0
529,8.0,2.2,132.0,134.0,0.0003,11.7,269.0
530,10.0,0.97,153.0,94.0,0.0007,11.7,225.0
531,20.0,2.2,65.0,69.0,0.0006,11.7,132.0
532,9.0,0.97,33.0,110.0,0.0015,8.0,185.0
533,13.0,2.2,139.0,91.0,0.0016,11.7,416.0
534,18.0,2.2,75.0,131.0,0.0005,8.0,414.0
535,13.0,0.97,53.0,133.0,0.0005,11.7,215.0
536,24.0,2.2,80.0,88.0,0.0004,11.7,191.0
537,12.0,0.97,37.0,80.0,0.0017,8.0,126.0
538,15.0,0.97,23.0,95.0,0.0014,11.7,90.0
539,16.0,0.97,193.0,96.0,0.0011,11.7,446.0
540,18.0,2.2,117.0,112.0,0.0009,8.0,521.0
541,24.0,0.97,100.0,97.0,0.0019,11.7,303.0
542,7.0,0.97,157.0,151.0,0.0008,8.0,315.0
543,21.0,2.2,198.0,114.0,0.0016,11.7,753.0
544,22.0,2.2,116.0,75.0,0.0002,8.0,219.0
545,15.0,2.2,173.0,165.0,0.0011,8.0,1402.0
546,26.0,0.97,69.0,121.0,0.0009,8.0,321.0
547,23.0,2.2,200.0,174.0,0.0018,8.0,1982.0
548,14.0,2.2,129.0,112.0,0.0001,8.0,205.0
549,28.0,0.97,139.0,151.0,0.002,8.0,964.0
550,18.0,0.97,185.0,83.0,0.0005,11.7,314.0
551,8.0,0.97,125.0,68.0,0.0006,8.0,125.0
552,26.0,2.2,131.0,84.0,0.0004,11.7,269.0
553,21.0,2.2,29.0,156.0,0.0023,8.0,467.0
554,11.0,0.97,22.0,176.0,0.0016,11.7,260.0
555,24.0,0.97,108.0,166.0,0.0016,8.0,892.0
556,30.0,0.97,158.0,73.0,0.001,8.0,315.0
557,6.0,0.97,81.0,136.0,0.0004,8.0,94.0
558,19.0,2.2,157.0,140.0,0.0021,8.0,1188.0
559,18.0,2.2,111.0,62.0,0.0004,11.7,175.0
560,15.0,2.2,227.0,73.0,0.0014,8.0,526.0
561,14.0,0.97,55.0,122.0,0.001,8.0,284.0
562,6.0,2.2,115.0,70.0,0.0005,8.0,115.0
563,22.0,2.2,66.0,133.0,0.0006,8.0,408.0
564,23.0,2.2,25.0,91.0,0.0022,11.7,125.0
565,27.0,0.97,247.0,110.0,0.0002,11.7,458.0
566,8.0,2.2,29.0,131.0,0.0004,11.7,158.0
567,11.0,0.97,89.0,140.0,0.0022,8.0,634.0
568,25.0,0.97,171.0,170.0,0.0017,11.7,1048.0
569,19.0,0.97,200.0,95.0,0.0003,11.7,320.0
570,14.0,2.2,93.0,142.0,0.0021,11.7,672.0
571,13.0,0.97,174.0,126.0,0.0017,8.0,800.0
572,26.0,2.2,93.0,122.0,0.0007,11.7,385.0
573,11.0,0.97,230.0,99.0,0.0013,11.7,478.0
574,27.0,2.2,71.0,80.0,0.0012,11.7,194.0
575,20.0,0.97,206.0,135.0,0.0019,8.0,1043.0
576,28.0,2.2,196.0,140.0,0.0013,11.7,977.0
577,11.0,2.2,55.0,180.0,0.0012,8.0,767.0
578,24.0,0.97,234.0,60.0,0.0016,8.0,390.0
579,14.0,2.2,12.0,67.0,0.0021,8.0,54.0
580,25.0,2.2,212.0,74.0,0.0004,8.0,400.0
581,24.0,2.2,167.0,125.0,0.002,8.0,1006.0
582,25.0,2.2,35.0,154.0,0.0014,11.7,347.0
583,6.0,2.2,248.0,157.0,0.0019,8.0,1243.0
584,9.0,2.2,65.0,122.0,0.0014,8.0,445.0
585,28.0,2.2,126.0,76.0,0.0016,11.7,304.0
586,29.0,0.97,160.0,120.0,0.0003,8.0,455.0
587,7.0,2.2,79.0,74.0,0.0013,11.7,193.0
588,25.0,0.97,126.0,140.0,0.0001,8.0,340.0
589,6.0,0.97,163.0,158.0,0.0018,11.7,552.0
590,15.0,2.2,11.0,99.0,0.0003,8.0,56.0
591,20.0,2.2,82.0,110.0,0.0019,8.0,480.0
592,26.0,2.2,115.0,72.0,0.0023,8.0,338.0
593,19.0,2.2,179.0,99.0,0.0021,8.0,734.0
594,22.0,0.97,243.0,177.0,0.0013,11.7,1339.0
595,7.0,2.2,148.0,174.0,0.0003,11.7,354.0
596,9.0,0.97,171.0,172.0,0.0006,11.7,485.0
597,12.0,2.2,141.0,176.0,0.0015,11.7,1191.0
598,13.0,2.2,190.0,63.0,0.0003,8.0,190.0
599,27.0,2.2,112.0,110.0,0.0019,8.0,601.0
600,17.0,0.97,66.0,160.0,0.0015,8.0,580.0
601,18.0,0.97,123.0,98.0,0.0009,8.0,362.0
602,25.0,2.2,66.0,116.0,0.0017,8.0,436.0
603,17.0,2.2,61.0,76.0,0.0001,8.0,110.0
604,30.0,2.2,173.0,75.0,0.0014,8.0,439.0
605,14.0,2.2,179.0,83.0,0.0018,8.0,545.0
606,12.0,2.2,35.0,69.0,0.0004,8.0,86.0
607,26.0,2.2,140.0,140.0,0.0008,8.0,827.0
608,29.0,0.97,248.0,146.0,0.0011,8.0,1168.0
609,30.0,0.97,58.0,158.0,0.0022,8.0,583.0
610,9.0,0.97,219.0,71.0,0.0009,11.7,219.0
611,11.0,2.2,116.0,73.0,0.0003,8.0,160.0
612,21.0,0.97,108.0,126.0,0.002,11.7,481.0
613,11.0,2.2,185.0,162.0,0.002,11.7,1356.0
614,8.0,0.97,73.0,160.0,0.002,11.7,541.0
615,21.0,0.97,42.0,140.0,0.0004,11.7,185.0
616,7.0,2.2,218.0,92.0,0.0023,11.7,602.0
617,16.0,0.97,130.0,162.0,0.0009,8.0,823.0
618,9.0,2.2,195.0,146.0,0.0013,8.0,1221.0
619,27.0,0.97,228.0,156.0,0.0017,8.0,1383.0
620,13.0,2.2,173.0,106.0,0.0021,8.0,797.0
621,17.0,2.2,219.0,94.0,0.0021,8.0,789.0
622,9.0,2.2,142.0,150.0,0.0022,11.7,1012.0
623,8.0,2.2,85.0,159.0,0.0016,8.0,897.0
624,27.0,0.97,194.0,140.0,0.0009,8.0,865.0
625,26.0,0.97,86.0,91.0,0.001,11.7,215.0
626,29.0,0.97,195.0,150.0,0.0001,8.0,524.0
627,9.0,2.2,122.0,87.0,0.0011,11.7,325.0
628,8.0,0.97,52.0,164.0,0.0011,8.0,443.0
629,9.0,0.97,88.0,103.0,0.002,8.0,365.0
630,22.0,2.2,160.0,145.0,0.0011,11.7,853.0
631,15.0,2.2,123.0,131.0,0.0006,11.7,508.0
632,25.0,0.97,125.0,77.0,0.0011,11.7,244.0
633,24.0,0.97,224.0,84.0,0.0015,11.7,458.0
634,30.0,0.97,71.0,148.0,0.0019,8.0,571.0
635,20.0,2.2,90.0,122.0,0.0015,11.7,461.0
636,29.0,0.97,126.0,135.0,0.002,8.0,741.0
637,24.0,2.2,215.0,147.0,0.0006,11.7,919.0
638,10.0,2.2,29.0,100.0,0.0015,11.7,146.0
639,10.0,0.97,46.0,88.0,0.002,8.0,178.0
640,6.0,0.97,149.0,61.0,0.0021,11.7,149.0
641,12.0,0.97,128.0,145.0,0.001,8.0,684.0
642,28.0,2.2,169.0,167.0,0.0012,11.7,1154.0
643,17.0,2.2,185.0,154.0,0.0006,11.7,886.0
644,8.0,0.97,233.0,62.0,0.0017,11.7,233.0
645,17.0,0.97,11.0,164.0,0.0001,11.7,61.0
646,12.0,0.97,129.0,129.0,0.0006,8.0,431.0
647,15.0,0.97,64.0,73.0,0.0021,8.0,178.0
648,11.0,0.97,64.0,148.0,0.0016,11.7,403.0
649,16.0,0.97,136.0,133.0,0.0023,8.0,795.0
650,29.0,0.97,226.0,130.0,0.0004,8.0,708.0
651,18.0,0.97,114.0,137.0,0.0023,11.7,594.0
652,9.0,0.97,243.0,93.0,0.0006,8.0,243.0
653,30.0,2.2,165.0,62.0,0.0018,11.7,308.0
654,6.0,0.97,64.0,100.0,0.0011,11.7,137.0
655,14.0,2.2,39.0,67.0,0.0012,8.0,114.0
656,9.0,0.97,189.0,85.0,0.0011,8.0,239.0
657,6.0,0.97,59.0,94.0,0.0004,8.0,59.0
658,28.0,0.97,19.0,170.0,0.0021,11.7,241.0
659,28.0,2.2,233.0,179.0,0.0023,8.0,2503.0
660,22.0,0.97,16.0,68.0,0.0001,8.0,29.0
661,19.0,0.97,23.0,63.0,0.0022,8.0,66.0
662,21.0,0.97,97.0,96.0,0.0023,11.7,306.0
663,23.0,2.2,47.0,96.0,0.0006,8.0,188.0
664,9.0,2.2,68.0,134.0,0.001,11.7,393.0
665,26.0,2.2,167.0,126.0,0.0003,8.0,612.0
666,11.0,2.2,83.0,86.0,0.0023,11.7,282.0
667,9.0,0.97,67.0,106.0,0.0009,11.7,205.0
668,24.0,2.2,67.0,140.0,0.0018,8.0,625.0
669,10.0,0.97,60.0,73.0,0.0017,11.7,137.0
670,14.0,0.97,119.0,170.0,0.0006,8.0,732.0
671,11.0,0.97,163.0,136.0,0.0011,8.0,683.0
672,25.0,0.97,17.0,97.0,0.0023,11.7,85.0
673,15.0,2.2,147.0,144.0,0.0008,11.7,727.0
674,26.0,0.97,143.0,102.0,0.0018,8.0,507.0
675,16.0,0.97,47.0,117.0,0.0013,11.7,207.0
676,25.0,2.2,29.0,168.0,0.0006,11.7,275.0
677,14.0,2.2,100.0,121.0,0.001,11.7,441.0
678,22.0,0.97,43.0,85.0,0.001,8.0,136.0
679,24.0,0.97,129.0,80.0,0.0002,8.0,216.0
680,27.0,2.2,100.0,62.0,0.0013,11.7,192.0
681,29.0,2.2,167.0,102.0,0.0016,11.7,562.0
682,14.0,0.97,82.0,101.0,0.0019,11.7,276.0
683,24.0,2.2,86.0,134.0,0.0012,8.0,610.0
684,11.0,0.97,192.0,114.0,0.0017,11.7,606.0
685,10.0,0.97,37.0,112.0,0.0016,8.0,211.0
686,9.0,0.97,129.0,66.0,0.0008,8.0,129.0
687,22.0,2.2,50.0,128.0,0.0022,11.7,367.0
688,6.0,0.97,155.0,174.0,0.0004,11.7,163.0
689,7.0,2.2,113.0,173.0,0.0019,11.7,1062.0
690,22.0,2.2,182.0,144.0,0.0014,8.0,1229.0
691,7.0,0.97,246.0,102.0,0.0008,8.0,246.0
692,14.0,2.2,232.0,132.0,0.0005,8.0,929.0
693,12.0,2.2,76.0,155.0,0.0002,11.7,344.0
694,25.0,0.97,92.0,159.0,0.0005,11.7,427.0
695,27.0,0.97,15.0,136.0,0.001,8.0,136.0
696,24.0,2.2,133.0,172.0,0.0018,8.0,1464.0
697,20.0,0.97,117.0,169.0,0.002,11.7,830.0
698,26.0,0.97,98.0,119.0,0.0007,8.0,380.0
699,17.0,0.97,221.0,67.0,0.0017,11.7,369.0
700,27.0,0.97,171.0,117.0,0.0016,11.7,572.0
701,9.0,2.2,199.0,168.0,0.0018,8.0,1845.0
702,8.0,0.97,129.0,165.0,0.0016,8.0,806.0
703,8.0,0.97,170.0,152.0,0.0002,8.0,170.0
704,23.0,0.97,175.0,82.0,0.0002,11.7,243.0
705,17.0,2.2,175.0,163.0,0.0016,8.0,1548.0
706,16.0,2.2,48.0,177.0,0.002,11.7,625.0
707,27.0,0.97,188.0,104.0,0.002,8.0,659.0
708,9.0,2.2,128.0,78.0,0.0006,8.0,232.0
709,11.0,2.2,224.0,166.0,0.0001,8.0,276.0
710,28.0,0.97,154.0,160.0,0.0016,8.0,1073.0
711,12.0,0.97,208.0,94.0,0.0019,11.7,515.0
712,6.0,2.2,57.0,65.0,0.0015,8.0,143.0
713,19.0,0.97,124.0,132.0,0.002,8.0,706.0
714,12.0,2.2,69.0,144.0,0.001,8.0,562.0
715,12.0,2.2,143.0,97.0,0.0011,8.0,511.0
716,10.0,2.2,220.0,145.0,0.0014,11.7,1149.0
717,22.0,2.2,171.0,141.0,0.0001,8.0,545.0
718,27.0,0.97,235.0,113.0,0.0006,11.7,562.0
719,25.0,0.97,131.0,168.0,0.0018,11.7,864.0
720,16.0,0.97,227.0,170.0,0.0003,11.7,684.0
721,27.0,0.97,18.0,105.0,0.0007,8.0,89.0
722,25.0,2.2,121.0,147.0,0.0002,11.7,452.0
723,11.0,0.97,193.0,151.0,0.0006,8.0,566.0
724,14.0,2.2,241.0,97.0,0.0003,11.7,418.0
725,12.0,0.97,131.0,106.0,0.0013,8.0,462.0
726,18.0,0.97,92.0,115.0,0.0001,8.0,151.0
727,18.0,0.97,19.0,180.0,0.0018,8.0,327.0
728,21.0,0.97,103.0,132.0,0.0001,8.0,241.0
729,26.0,0.97,59.0,76.0,0.0019,8.0,172.0
730,12.0,0.97,49.0,91.0,0.001,11.7,138.0
731,16.0,2.2,17.0,168.0,0.0011,11.7,230.0
732,8.0,2.2,209.0,158.0,0.0017,8.0,1562.0
733,15.0,0.97,29.0,64.0,0.002,11.7,68.0
734,25.0,2.2,136.0,96.0,0.0007,11.7,365.0
735,29.0,0.97,73.0,167.0,0.0005,11.7,391.0
736,22.0,0.97,234.0,180.0,0.0019,8.0,1864.0
737,16.0,0.97,172.0,97.0,0.0016,8.0,528.0
738,26.0,0.97,164.0,127.0,0.0002,11.7,389.0
739,24.0,2.2,20.0,66.0,0.0021,11.7,64.0
740,18.0,0.97,32.0,158.0,0.0006,8.0,259.0
741,7.0,2.2,109.0,86.0,0.0003,8.0,109.0
742,30.0,0.97,207.0,153.0,0.0015,8.0,1205.0
743,25.0,2.2,182.0,117.0,0.0014,8.0,869.0
744,22.0,2.2,122.0,179.0,0.0009,11.7,951.0
745,23.0,2.2,58.0,106.0,0.0021,11.7,292.0
746,12.0,2.2,105.0,153.0,0.0006,11.7,581.0
747,21.0,0.97,106.0,95.0,0.0014,11.7,288.0
748,17.0,2.2,217.0,159.0,0.0022,8.0,1893.0
749,8.0,0.97,39.0,97.0,0.0005,8.0,95.0
750,15.0,0.97,57.0,166.0,0.0011,11.7,406.0
751,13.0,2.2,244.0,64.0,0.0005,8.0,293.0
752,11.0,0.97,54.0,134.0,0.0023,11.7,335.0
753,11.0,2.2,137.0,60.0,0.0008,8.0,239.0
754,13.0,2.2,30.0,172.0,0.0007,11.7,308.0
755,29.0,2.2,137.0,176.0,0.0013,11.7,1118.0
756,20.0,0.97,137.0,143.0,0.0021,11.7,711.0
757,12.0,0.97,133.0,98.0,0.0005,11.7,233.0
758,23.0,2.2,237.0,106.0,0.0013,8.0,888.0
759,8.0,2.2,209.0,127.0,0.0014,11.7,836.0
760,20.0,0.97,69.0,88.0,0.0005,8.0,176.0
761,17.0,2.2,230.0,71.0,0.0006,8.0,440.0
762,17.0,0.97,143.0,99.0,0.0003,8.0,275.0
763,22.0,2.2,231.0,154.0,0.0001,11.7,653.0
764,16.0,2.2,122.0,169.0,0.0016,8.0,1287.0
765,26.0,0.97,160.0,119.0,0.0022,11.7,604.0
766,19.0,2.2,210.0,110.0,0.0002,11.7,469.0
767,13.0,0.97,80.0,145.0,0.0018,8.0,589.0
768,17.0,0.97,70.0,74.0,0.001,8.0,165.0
769,20.0,0.97,218.0,79.0,0.0013,8.0,469.0
770,10.0,2.2,224.0,63.0,0.0006,8.0,224.0
771,10.0,0.97,118.0,88.0,0.0021,11.7,310.0
772,20.0,0.97,175.0,73.0,0.0016,11.7,326.0
773,27.0,2.2,164.0,159.0,0.0001,8.0,650.0
774,24.0,2.2,227.0,129.0,0.0011,8.0,1119.0
775,27.0,0.97,128.0,92.0,0.0002,11.7,224.0
776,15.0,0.97,65.0,68.0,0.0023,8.0,167.0
777,13.0,0.97,74.0,99.0,0.0009,11.7,208.0
778,26.0,0.97,152.0,135.0,0.0003,8.0,516.0
779,8.0,0.97,113.0,113.0,0.0004,11.7,121.0
780,23.0,2.2,150.0,73.0,0.0006,8.0,320.0
781,25.0,0.97,157.0,126.0,0.0006,11.7,472.0
782,27.0,0.97,69.0,100.0,0.0015,8.0,273.0
783,6.0,0.97,140.0,127.0,0.0004,8.0,140.0
784,6.0,0.97,99.0,100.0,0.0017,11.7,213.0
785,20.0,0.97,186.0,172.0,0.0017,11.7,1136.0
786,20.0,2.2,192.0,144.0,0.0017,11.7,1086.0
787,15.0,2.2,28.0,174.0,0.0005,11.7,271.0
788,16.0,2.2,20.0,173.0,0.0009,11.7,255.0
789,16.0,0.97,169.0,70.0,0.001,11.7,282.0
790,15.0,0.97,123.0,126.0,0.001,8.0,538.0
791,16.0,2.2,91.0,156.0,0.0003,8.0,552.0
792,8.0,2.2,95.0,121.0,0.0007,11.7,369.0
793,6.0,2.2,30.0,133.0,0.0019,11.7,263.0
794,22.0,2.2,41.0,144.0,0.0005,8.0,317.0
795,16.0,0.97,91.0,168.0,0.0015,8.0,793.0
796,30.0,0.97,14.0,127.0,0.0016,11.7,105.0
797,28.0,0.97,201.0,94.0,0.0019,11.7,502.0
798,24.0,2.2,42.0,120.0,0.0013,11.7,249.0
799,25.0,2.2,186.0,134.0,0.0022,11.7,1012.0
800,30.0,0.97,128.0,163.0,0.0005,11.7,567.0
801,25.0,0.97,58.0,133.0,0.001,11.7,276.0
802,12.0,0.97,55.0,179.0,0.0006,8.0,473.0
803,7.0,0.97,168.0,160.0,0.0019,11.7,727.0
804,8.0,2.2,181.0,102.0,0.0018,11.7,609.0
805,13.0,2.2,76.0,102.0,0.001,8.0,336.0
806,27.0,0.97,201.0,142.0,0.0008,8.0,880.0
807,16.0,0.97,41.0,80.0,0.0002,8.0,85.0
808,29.0,2.2,52.0,129.0,0.0021,8.0,474.0
809,25.0,0.97,228.0,172.0,0.002,8.0,1715.0
810,15.0,2.2,128.0,100.0,0.0003,11.7,306.0
811,7.0,2.2,73.0,142.0,0.0004,8.0,283.0
812,6.0,2.2,59.0,115.0,0.0002,11.7,79.0
813,16.0,2.2,131.0,73.0,0.0011,8.0,324.0
814,15.0,0.97,218.0,166.0,0.0007,8.0,1096.0
815,25.0,0.97,38.0,65.0,0.0012,8.0,90.0
816,23.0,0.97,163.0,122.0,0.0004,11.7,425.0
817,22.0,0.97,97.0,92.0,0.002,11.7,279.0
818,10.0,0.97,141.0,69.0,0.0009,11.7,159.0
819,8.0,2.2,24.0,95.0,0.0007,8.0,117.0
820,6.0,0.97,108.0,104.0,0.0016,11.7,214.0
821,11.0,2.2,25.0,60.0,0.0012,8.0,70.0
822,29.0,2.2,135.0,125.0,0.0016,11.7,656.0
823,17.0,2.2,198.0,65.0,0.0007,8.0,365.0
824,22.0,2.2,156.0,146.0,0.0008,11.7,776.0
825,24.0,0.97,173.0,138.0,0.0006,11.7,578.0
826,6.0,0.97,107.0,137.0,0.0023,8.0,485.0
827,25.0,0.97,180.0,89.0,0.0003,8.0,349.0
828,15.0,2.2,138.0,113.0,0.0007,8.0,558.0
829,21.0,2.2,14.0,110.0,0.0003,8.0,80.0
830,20.0,2.2,126.0,96.0,0.0005,8.0,378.0
831,12.0,0.97,82.0,125.0,0.0007,8.0,354.0
832,24.0,2.2,60.0,121.0,0.002,11.7,368.0
833,10.0,0.97,81.0,132.0,0.0009,8.0,393.0
834,14.0,0.97,248.0,105.0,0.0005,11.7,380.0
835,24.0,2.2,211.0,83.0,0.0009,8.0,531.0
836,20.0,2.2,122.0,81.0,0.0003,11.7,232.0
837,21.0,0.97,196.0,147.0,0.0017,8.0,1122.0
838,17.0,0.97,148.0,133.0,0.0023,11.7,685.0
839,29.0,2.2,15.0,155.0,0.0015,11.7,201.0
840,27.0,2.2,49.0,127.0,0.0015,11.7,319.0
841,29.0,0.97,189.0,93.0,0.0012,8.0,503.0
842,24.0,2.2,155.0,121.0,0.0013,8.0,800.0
843,18.0,0.97,213.0,179.0,0.0021,11.7,1422.0
844,21.0,2.2,247.0,74.0,0.0022,11.7,539.0
845,28.0,2.2,155.0,72.0,0.0008,8.0,341.0
846,14.0,2.2,138.0,144.0,0.0008,8.0,859.0
847,18.0,0.97,232.0,67.0,0.0015,11.7,378.0
848,8.0,0.97,149.0,117.0,0.0015,11.7,405.0
849,27.0,2.2,202.0,120.0,0.0015,8.0,995.0
850,16.0,2.2,249.0,165.0,0.0016,11.7,1619.0
851,11.0,0.97,36.0,135.0,0.0002,11.7,120.0
852,20.0,0.97,103.0,178.0,0.002,8.0,1048.0
853,9.0,0.97,243.0,149.0,0.0003,11.7,243.0
854,17.0,2.2,46.0,172.0,0.0015,8.0,669.0
855,10.0,0.97,221.0,65.0,0.0019,11.7,293.0
856,25.0,2.2,121.0,67.0,0.0013,8.0,283.0
857,21.0,0.97,68.0,174.0,0.0003,8.0,427.0
858,11.0,0.97,71.0,141.0,0.0002,11.7,162.0
859,23.0,0.97,132.0,120.0,0.0017,8.0,605.0
860,8.0,2.2,164.0,123.0,0.0021,11.7,793.0
861,10.0,0.97,170.0,138.0,0.0019,11.7,761.0
862,11.0,2.2,193.0,114.0,0.0017,11.7,751.0
863,13.0,2.2,80.0,174.0,0.0017,11.7,816.0
864,27.0,2.2,85.0,154.0,0.0017,11.7,684.0
865,10.0,2.2,188.0,93.0,0.0007,8.0,443.0
866,18.0,0.97,199.0,170.0,0.0016,8.0,1430.0
867,14.0,2.2,63.0,93.0,0.0017,11.7,239.0
868,22.0,2.2,230.0,88.0,0.0022,11.7,631.0
869,24.0,0.97,132.0,102.0,0.002,8.0,490.0
870,26.0,0.97,211.0,148.0,0.0014,8.0,1134.0
871,9.0,0.97,86.0,112.0,0.002,8.0,413.0
872,19.0,0.97,181.0,131.0,0.0001,8.0,233.0
873,14.0,0.97,163.0,75.0,0.0023,8.0,391.0
874,7.0,2.2,242.0,72.0,0.0015,11.7,313.0
875,20.0,2.2,151.0,160.0,0.0016,8.0,1352.0
876,21.0,2.2,224.0,69.0,0.0017,11.7,439.0
877,15.0,0.97,17.0,123.0,0.0012,8.0,131.0
878,8.0,2.2,112.0,68.0,0.0006,11.7,146.0
879,17.0,0.97,85.0,131.0,0.0017,11.7,411.0
880,12.0,2.2,98.0,151.0,0.0019,11.7,754.0
881,7.0,2.2,224.0,133.0,0.0014,8.0,898.0
882,9.0,2.2,127.0,162.0,0.0023,8.0,1372.0
883,20.0,2.2,172.0,89.0,0.0019,11.7,495.0
884,26.0,0.97,57.0,159.0,0.0009,8.0,444.0
885,26.0,0.97,123.0,82.0,0.0023,8.0,352.0
886,29.0,2.2,107.0,147.0,0.0012,11.7,670.0
887,20.0,2.2,133.0,103.0,0.0012,8.0,542.0
888,30.0,0.97,164.0,140.0,0.001,11.7,644.0
889,22.0,0.97,182.0,82.0,0.0008,11.7,337.0
890,21.0,0.97,34.0,94.0,0.0008,11.7,103.0
891,6.0,2.2,79.0,168.0,0.0015,11.7,715.0
892,25.0,2.2,28.0,70.0,0.0001,11.7,49.0
893,17.0,2.2,138.0,179.0,0.0007,11.7,964.0
894,24.0,2.2,73.0,83.0,0.0014,8.0,260.0
895,22.0,0.97,73.0,97.0,0.0019,8.0,288.0
896,10.0,2.2,68.0,107.0,0.002,8.0,407.0
897,17.0,2.2,39.0,66.0,0.0011,8.0,110.0
898,14.0,0.97,144.0,91.0,0.0021,11.7,378.0
